,participant_id,group,age,impulsivity,condition,trial,chose_delayed
93,1,SUD,32.483570765056164,0.36173569882881534,future,44,1
94,1,SUD,32.483570765056164,0.36173569882881534,future,45,0
95,1,SUD,32.483570765056164,0.36173569882881534,future,46,1
96,1,SUD,32.483570765056164,0.36173569882881534,future,47,1
97,1,SUD,32.483570765056164,0.36173569882881534,future,48,1
98,1,SUD,32.483570765056164,0.36173569882881534,future,49,1
99,1,SUD,32.483570765056164,0.36173569882881534,future,50,1
100,2,SUD,33.23844269050346,2.0230298564080256,control,1,1
101,2,SUD,33.23844269050346,2.0230298564080256,control,2,0
102,2,SUD,33.23844269050346,2.0230298564080256,control,3,1
103,2,SUD,33.23844269050346,2.0230298564080256,control,4,1
104,2,SUD,33.23844269050346,2.0230298564080256,control,5,0
105,2,SUD,33.23844269050346,2.0230298564080256,control,6,0
106,2,SUD,33.23844269050346,2.0230298564080256,control,7,0
107,2,SUD,33.23844269050346,2.0230298564080256,control,8,0
108,2,SUD,33.23844269050346,2.0230298564080256,control,9,0
109,2,SUD,33.23844269050346,2.0230298564080256,control,10,0
110,2,SUD,33.23844269050346,2.0230298564080256,control,11,0
111,2,SUD,33.23844269050346,2.0230298564080256,control,12,0
112,2,SUD,33.23844269050346,2.0230298564080256,control,13,0
113,2,SUD,33.23844269050346,2.0230298564080256,control,14,0
114,2,SUD,33.23844269050346,2.0230298564080256,control,15,0
115,2,SUD,33.23844269050346,2.0230298564080256,control,16,0
116,2,SUD,33.23844269050346,2.0230298564080256,control,17,0
117,2,SUD,33.23844269050346,2.0230298564080256,control,18,0
118,2,SUD,33.23844269050346,2.0230298564080256,control,19,0
119,2,SUD,33.23844269050346,2.0230298564080256,control,20,0
120,2,SUD,33.23844269050346,2.0230298564080256,control,21,0
121,2,SUD,33.23844269050346,2.0230298564080256,control,22,0
122,2,SUD,33.23844269050346,2.0230298564080256,control,23,0
123,2,SUD,33.23844269050346,2.0230298564080256,control,24,0
124,2,SUD,33.23844269050346,2.0230298564080256,control,25,0
125,2,SUD,33.23844269050346,2.0230298564080256,control,26,0
126,2,SUD,33.23844269050346,2.0230298564080256,control,27,1
127,2,SUD,33.23844269050346,2.0230298564080256,control,28,0
128,2,SUD,33.23844269050346,2.0230298564080256,control,29,0
129,2,SUD,33.23844269050346,2.0230298564080256,control,30,0
130,2,SUD,33.23844269050346,2.0230298564080256,control,31,0
131,2,SUD,33.23844269050346,2.0230298564080256,control,32,1
132,2,SUD,33.23844269050346,2.0230298564080256,control,33,0
133,2,SUD,33.23844269050346,2.0230298564080256,control,34,0
134,2,SUD,33.23844269050346,2.0230298564080256,control,35,0
135,2,SUD,33.23844269050346,2.0230298564080256,control,36,0
136,2,SUD,33.23844269050346,2.0230298564080256,control,37,0
137,2,SUD,33.23844269050346,2.0230298564080256,control,38,1
138,2,SUD,33.23844269050346,2.0230298564080256,control,39,0
139,2,SUD,33.23844269050346,2.0230298564080256,control,40,0
140,2,SUD,33.23844269050346,2.0230298564080256,control,41,0
141,2,SUD,33.23844269050346,2.0230298564080256,control,42,0
142,2,SUD,33.23844269050346,2.0230298564080256,control,43,0
143,2,SUD,33.23844269050346,2.0230298564080256,control,44,0
144,2,SUD,33.23844269050346,2.0230298564080256,control,45,1
145,2,SUD,33.23844269050346,2.0230298564080256,control,46,0
146,2,SUD,33.23844269050346,2.0230298564080256,control,47,0
147,2,SUD,33.23844269050346,2.0230298564080256,control,48,1
148,2,SUD,33.23844269050346,2.0230298564080256,control,49,1
149,2,SUD,33.23844269050346,2.0230298564080256,control,50,0
150,2,SUD,33.23844269050346,2.0230298564080256,future,1,1
151,2,SUD,33.23844269050346,2.0230298564080256,future,2,0
152,2,SUD,33.23844269050346,2.0230298564080256,future,3,0
153,2,SUD,33.23844269050346,2.0230298564080256,future,4,0
154,2,SUD,33.23844269050346,2.0230298564080256,future,5,1
155,2,SUD,33.23844269050346,2.0230298564080256,future,6,1
156,2,SUD,33.23844269050346,2.0230298564080256,future,7,1
157,2,SUD,33.23844269050346,2.0230298564080256,future,8,1
158,2,SUD,33.23844269050346,2.0230298564080256,future,9,0
159,2,SUD,33.23844269050346,2.0230298564080256,future,10,0
160,2,SUD,33.23844269050346,2.0230298564080256,future,11,0
161,2,SUD,33.23844269050346,2.0230298564080256,future,12,1
162,2,SUD,33.23844269050346,2.0230298564080256,future,13,0
163,2,SUD,33.23844269050346,2.0230298564080256,future,14,1
164,2,SUD,33.23844269050346,2.0230298564080256,future,15,0
165,2,SUD,33.23844269050346,2.0230298564080256,future,16,0
166,2,SUD,33.23844269050346,2.0230298564080256,future,17,0
167,2,SUD,33.23844269050346,2.0230298564080256,future,18,1
168,2,SUD,33.23844269050346,2.0230298564080256,future,19,1
169,2,SUD,33.23844269050346,2.0230298564080256,future,20,0
170,2,SUD,33.23844269050346,2.0230298564080256,future,21,0
171,2,SUD,33.23844269050346,2.0230298564080256,future,22,1
172,2,SUD,33.23844269050346,2.0230298564080256,future,23,0
173,2,SUD,33.23844269050346,2.0230298564080256,future,24,1
174,2,SUD,33.23844269050346,2.0230298564080256,future,25,1
175,2,SUD,33.23844269050346,2.0230298564080256,future,26,0
176,2,SUD,33.23844269050346,2.0230298564080256,future,27,0
177,2,SUD,33.23844269050346,2.0230298564080256,future,28,1
178,2,SUD,33.23844269050346,2.0230298564080256,future,29,0
179,2,SUD,33.23844269050346,2.0230298564080256,future,30,0
180,2,SUD,33.23844269050346,2.0230298564080256,future,31,1
181,2,SUD,33.23844269050346,2.0230298564080256,future,32,1
182,2,SUD,33.23844269050346,2.0230298564080256,future,33,1
183,2,SUD,33.23844269050346,2.0230298564080256,future,34,1
184,2,SUD,33.23844269050346,2.0230298564080256,future,35,0
185,2,SUD,33.23844269050346,2.0230298564080256,future,36,0
186,2,SUD,33.23844269050346,2.0230298564080256,future,37,1
187,2,SUD,33.23844269050346,2.0230298564080256,future,38,1
188,2,SUD,33.23844269050346,2.0230298564080256,future,39,0
189,2,SUD,33.23844269050346,2.0230298564080256,future,40,1
190,2,SUD,33.23844269050346,2.0230298564080256,future,41,0
191,2,SUD,33.23844269050346,2.0230298564080256,future,42,0
192,2,SUD,33.23844269050346,2.0230298564080256,future,43,0
193,2,SUD,33.23844269050346,2.0230298564080256,future,44,0
194,2,SUD,33.23844269050346,2.0230298564080256,future,45,0
195,2,SUD,33.23844269050346,2.0230298564080256,future,46,0
196,2,SUD,33.23844269050346,2.0230298564080256,future,47,0
197,2,SUD,33.23844269050346,2.0230298564080256,future,48,1
198,2,SUD,33.23844269050346,2.0230298564080256,future,49,1
199,2,SUD,33.23844269050346,2.0230298564080256,future,50,1
200,3,SUD,28.829233126383322,0.2658630430508194,control,1,1
201,3,SUD,28.829233126383322,0.2658630430508194,control,2,0
202,3,SUD,28.829233126383322,0.2658630430508194,control,3,0
203,3,SUD,28.829233126383322,0.2658630430508194,control,4,1
204,3,SUD,28.829233126383322,0.2658630430508194,control,5,0
205,3,SUD,28.829233126383322,0.2658630430508194,control,6,1
206,3,SUD,28.829233126383322,0.2658630430508194,control,7,0
207,3,SUD,28.829233126383322,0.2658630430508194,control,8,1
208,3,SUD,28.829233126383322,0.2658630430508194,control,9,0
209,3,SUD,28.829233126383322,0.2658630430508194,control,10,1
210,3,SUD,28.829233126383322,0.2658630430508194,control,11,0
211,3,SUD,28.829233126383322,0.2658630430508194,control,12,1
212,3,SUD,28.829233126383322,0.2658630430508194,control,13,0
213,3,SUD,28.829233126383322,0.2658630430508194,control,14,0
214,3,SUD,28.829233126383322,0.2658630430508194,control,15,1
215,3,SUD,28.829233126383322,0.2658630430508194,control,16,0
216,3,SUD,28.829233126383322,0.2658630430508194,control,17,0
217,3,SUD,28.829233126383322,0.2658630430508194,control,18,0
218,3,SUD,28.829233126383322,0.2658630430508194,control,19,0
219,3,SUD,28.829233126383322,0.2658630430508194,control,20,0
220,3,SUD,28.829233126383322,0.2658630430508194,control,21,0
221,3,SUD,28.829233126383322,0.2658630430508194,control,22,1
222,3,SUD,28.829233126383322,0.2658630430508194,control,23,0
223,3,SUD,28.829233126383322,0.2658630430508194,control,24,0
224,3,SUD,28.829233126383322,0.2658630430508194,control,25,1
225,3,SUD,28.829233126383322,0.2658630430508194,control,26,1
226,3,SUD,28.829233126383322,0.2658630430508194,control,27,0
227,3,SUD,28.829233126383322,0.2658630430508194,control,28,0
228,3,SUD,28.829233126383322,0.2658630430508194,control,29,0
229,3,SUD,28.829233126383322,0.2658630430508194,control,30,0
230,3,SUD,28.829233126383322,0.2658630430508194,control,31,0
231,3,SUD,28.829233126383322,0.2658630430508194,control,32,0
232,3,SUD,28.829233126383322,0.2658630430508194,control,33,0
233,3,SUD,28.829233126383322,0.2658630430508194,control,34,0
234,3,SUD,28.829233126383322,0.2658630430508194,control,35,1
235,3,SUD,28.829233126383322,0.2658630430508194,control,36,1
236,3,SUD,28.829233126383322,0.2658630430508194,control,37,0
237,3,SUD,28.829233126383322,0.2658630430508194,control,38,0
238,3,SUD,28.829233126383322,0.2658630430508194,control,39,0
239,3,SUD,28.829233126383322,0.2658630430508194,control,40,1
240,3,SUD,28.829233126383322,0.2658630430508194,control,41,0
241,3,SUD,28.829233126383322,0.2658630430508194,control,42,0
242,3,SUD,28.829233126383322,0.2658630430508194,control,43,1
243,3,SUD,28.829233126383322,0.2658630430508194,control,44,1
244,3,SUD,28.829233126383322,0.2658630430508194,control,45,1
245,3,SUD,28.829233126383322,0.2658630430508194,control,46,0
246,3,SUD,28.829233126383322,0.2658630430508194,control,47,0
247,3,SUD,28.829233126383322,0.2658630430508194,control,48,0
248,3,SUD,28.829233126383322,0.2658630430508194,control,49,1
249,3,SUD,28.829233126383322,0.2658630430508194,control,50,1
250,3,SUD,28.829233126383322,0.2658630430508194,future,1,1
251,3,SUD,28.829233126383322,0.2658630430508194,future,2,1
252,3,SUD,28.829233126383322,0.2658630430508194,future,3,1
253,3,SUD,28.829233126383322,0.2658630430508194,future,4,0
254,3,SUD,28.829233126383322,0.2658630430508194,future,5,0
255,3,SUD,28.829233126383322,0.2658630430508194,future,6,1
256,3,SUD,28.829233126383322,0.2658630430508194,future,7,1
257,3,SUD,28.829233126383322,0.2658630430508194,future,8,1
258,3,SUD,28.829233126383322,0.2658630430508194,future,9,0
259,3,SUD,28.829233126383322,0.2658630430508194,future,10,0
260,3,SUD,28.829233126383322,0.2658630430508194,future,11,0
261,3,SUD,28.829233126383322,0.2658630430508194,future,12,1
262,3,SUD,28.829233126383322,0.2658630430508194,future,13,1
263,3,SUD,28.829233126383322,0.2658630430508194,future,14,1
264,3,SUD,28.829233126383322,0.2658630430508194,future,15,1
265,3,SUD,28.829233126383322,0.2658630430508194,future,16,0
266,3,SUD,28.829233126383322,0.2658630430508194,future,17,0
267,3,SUD,28.829233126383322,0.2658630430508194,future,18,0
268,3,SUD,28.829233126383322,0.2658630430508194,future,19,0
269,3,SUD,28.829233126383322,0.2658630430508194,future,20,1
270,3,SUD,28.829233126383322,0.2658630430508194,future,21,0
271,3,SUD,28.829233126383322,0.2658630430508194,future,22,0
272,3,SUD,28.829233126383322,0.2658630430508194,future,23,0
273,3,SUD,28.829233126383322,0.2658630430508194,future,24,1
274,3,SUD,28.829233126383322,0.2658630430508194,future,25,1
275,3,SUD,28.829233126383322,0.2658630430508194,future,26,1
276,3,SUD,28.829233126383322,0.2658630430508194,future,27,0
277,3,SUD,28.829233126383322,0.2658630430508194,future,28,1
278,3,SUD,28.829233126383322,0.2658630430508194,future,29,1
279,3,SUD,28.829233126383322,0.2658630430508194,future,30,1
280,3,SUD,28.829233126383322,0.2658630430508194,future,31,1
281,3,SUD,28.829233126383322,0.2658630430508194,future,32,1
282,3,SUD,28.829233126383322,0.2658630430508194,future,33,1
283,3,SUD,28.829233126383322,0.2658630430508194,future,34,1
284,3,SUD,28.829233126383322,0.2658630430508194,future,35,1
285,3,SUD,28.829233126383322,0.2658630430508194,future,36,0
286,3,SUD,28.829233126383322,0.2658630430508194,future,37,1
287,3,SUD,28.829233126383322,0.2658630430508194,future,38,0
288,3,SUD,28.829233126383322,0.2658630430508194,future,39,1
289,3,SUD,28.829233126383322,0.2658630430508194,future,40,1
290,3,SUD,28.829233126383322,0.2658630430508194,future,41,0
291,3,SUD,28.829233126383322,0.2658630430508194,future,42,1
292,3,SUD,28.829233126383322,0.2658630430508194,future,43,1
293,3,SUD,28.829233126383322,0.2658630430508194,future,44,1
294,3,SUD,28.829233126383322,0.2658630430508194,future,45,0
295,3,SUD,28.829233126383322,0.2658630430508194,future,46,1
296,3,SUD,28.829233126383322,0.2658630430508194,future,47,0
297,3,SUD,28.829233126383322,0.2658630430508194,future,48,1
298,3,SUD,28.829233126383322,0.2658630430508194,future,49,1
299,3,SUD,28.829233126383322,0.2658630430508194,future,50,1
300,4,SUD,37.896064077536955,1.267434729152909,control,1,0
301,4,SUD,37.896064077536955,1.267434729152909,control,2,0
302,4,SUD,37.896064077536955,1.267434729152909,control,3,0
303,4,SUD,37.896064077536955,1.267434729152909,control,4,0
304,4,SUD,37.896064077536955,1.267434729152909,control,5,1
305,4,SUD,37.896064077536955,1.267434729152909,control,6,0
306,4,SUD,37.896064077536955,1.267434729152909,control,7,0
307,4,SUD,37.896064077536955,1.267434729152909,control,8,0
308,4,SUD,37.896064077536955,1.267434729152909,control,9,0
309,4,SUD,37.896064077536955,1.267434729152909,control,10,0
310,4,SUD,37.896064077536955,1.267434729152909,control,11,1
311,4,SUD,37.896064077536955,1.267434729152909,control,12,1
312,4,SUD,37.896064077536955,1.267434729152909,control,13,0
313,4,SUD,37.896064077536955,1.267434729152909,control,14,1
314,4,SUD,37.896064077536955,1.267434729152909,control,15,0
315,4,SUD,37.896064077536955,1.267434729152909,control,16,0
316,4,SUD,37.896064077536955,1.267434729152909,control,17,0
317,4,SUD,37.896064077536955,1.267434729152909,control,18,1
318,4,SUD,37.896064077536955,1.267434729152909,control,19,0
319,4,SUD,37.896064077536955,1.267434729152909,control,20,0
320,4,SUD,37.896064077536955,1.267434729152909,control,21,0
321,4,SUD,37.896064077536955,1.267434729152909,control,22,0
322,4,SUD,37.896064077536955,1.267434729152909,control,23,0
323,4,SUD,37.896064077536955,1.267434729152909,control,24,0
324,4,SUD,37.896064077536955,1.267434729152909,control,25,0
325,4,SUD,37.896064077536955,1.267434729152909,control,26,0
326,4,SUD,37.896064077536955,1.267434729152909,control,27,0
327,4,SUD,37.896064077536955,1.267434729152909,control,28,0
328,4,SUD,37.896064077536955,1.267434729152909,control,29,0
329,4,SUD,37.896064077536955,1.267434729152909,control,30,0
330,4,SUD,37.896064077536955,1.267434729152909,control,31,1
331,4,SUD,37.896064077536955,1.267434729152909,control,32,0
332,4,SUD,37.896064077536955,1.267434729152909,control,33,0
333,4,SUD,37.896064077536955,1.267434729152909,control,34,0
334,4,SUD,37.896064077536955,1.267434729152909,control,35,0
335,4,SUD,37.896064077536955,1.267434729152909,control,36,0
336,4,SUD,37.896064077536955,1.267434729152909,control,37,0
337,4,SUD,37.896064077536955,1.267434729152909,control,38,0
338,4,SUD,37.896064077536955,1.267434729152909,control,39,0
339,4,SUD,37.896064077536955,1.267434729152909,control,40,0
340,4,SUD,37.896064077536955,1.267434729152909,control,41,0
341,4,SUD,37.896064077536955,1.267434729152909,control,42,0
342,4,SUD,37.896064077536955,1.267434729152909,control,43,0
343,4,SUD,37.896064077536955,1.267434729152909,control,44,0
344,4,SUD,37.896064077536955,1.267434729152909,control,45,0
345,4,SUD,37.896064077536955,1.267434729152909,control,46,0
346,4,SUD,37.896064077536955,1.267434729152909,control,47,0
347,4,SUD,37.896064077536955,1.267434729152909,control,48,0
348,4,SUD,37.896064077536955,1.267434729152909,control,49,0
349,4,SUD,37.896064077536955,1.267434729152909,control,50,0
350,4,SUD,37.896064077536955,1.267434729152909,future,1,0
351,4,SUD,37.896064077536955,1.267434729152909,future,2,0
352,4,SUD,37.896064077536955,1.267434729152909,future,3,1
353,4,SUD,37.896064077536955,1.267434729152909,future,4,1
354,4,SUD,37.896064077536955,1.267434729152909,future,5,0
355,4,SUD,37.896064077536955,1.267434729152909,future,6,0
356,4,SUD,37.896064077536955,1.267434729152909,future,7,1
357,4,SUD,37.896064077536955,1.267434729152909,future,8,1
358,4,SUD,37.896064077536955,1.267434729152909,future,9,1
359,4,SUD,37.896064077536955,1.267434729152909,future,10,1
360,4,SUD,37.896064077536955,1.267434729152909,future,11,0
361,4,SUD,37.896064077536955,1.267434729152909,future,12,1
362,4,SUD,37.896064077536955,1.267434729152909,future,13,1
363,4,SUD,37.896064077536955,1.267434729152909,future,14,0
364,4,SUD,37.896064077536955,1.267434729152909,future,15,1
365,4,SUD,37.896064077536955,1.267434729152909,future,16,1
366,4,SUD,37.896064077536955,1.267434729152909,future,17,0
367,4,SUD,37.896064077536955,1.267434729152909,future,18,0
368,4,SUD,37.896064077536955,1.267434729152909,future,19,1
369,4,SUD,37.896064077536955,1.267434729152909,future,20,1
370,4,SUD,37.896064077536955,1.267434729152909,future,21,1
371,4,SUD,37.896064077536955,1.267434729152909,future,22,1
372,4,SUD,37.896064077536955,1.267434729152909,future,23,1
373,4,SUD,37.896064077536955,1.267434729152909,future,24,1
374,4,SUD,37.896064077536955,1.267434729152909,future,25,1
375,4,SUD,37.896064077536955,1.267434729152909,future,26,1
376,4,SUD,37.896064077536955,1.267434729152909,future,27,1
377,4,SUD,37.896064077536955,1.267434729152909,future,28,1
378,4,SUD,37.896064077536955,1.267434729152909,future,29,1
379,4,SUD,37.896064077536955,1.267434729152909,future,30,1
380,4,SUD,37.896064077536955,1.267434729152909,future,31,1
381,4,SUD,37.896064077536955,1.267434729152909,future,32,0
382,4,SUD,37.896064077536955,1.267434729152909,future,33,0
383,4,SUD,37.896064077536955,1.267434729152909,future,34,0
384,4,SUD,37.896064077536955,1.267434729152909,future,35,0
385,4,SUD,37.896064077536955,1.267434729152909,future,36,1
386,4,SUD,37.896064077536955,1.267434729152909,future,37,1
387,4,SUD,37.896064077536955,1.267434729152909,future,38,1
388,4,SUD,37.896064077536955,1.267434729152909,future,39,0
389,4,SUD,37.896064077536955,1.267434729152909,future,40,0
390,4,SUD,37.896064077536955,1.267434729152909,future,41,1
391,4,SUD,37.896064077536955,1.267434729152909,future,42,1
392,4,SUD,37.896064077536955,1.267434729152909,future,43,1
393,4,SUD,37.896064077536955,1.267434729152909,future,44,1
394,4,SUD,37.896064077536955,1.267434729152909,future,45,0
395,4,SUD,37.896064077536955,1.267434729152909,future,46,1
396,4,SUD,37.896064077536955,1.267434729152909,future,47,1
397,4,SUD,37.896064077536955,1.267434729152909,future,48,0
398,4,SUD,37.896064077536955,1.267434729152909,future,49,0
399,4,SUD,37.896064077536955,1.267434729152909,future,50,1
400,5,SUD,27.65262807032524,1.0425600435859645,control,1,0
401,5,SUD,27.65262807032524,1.0425600435859645,control,2,0
402,5,SUD,27.65262807032524,1.0425600435859645,control,3,0
403,5,SUD,27.65262807032524,1.0425600435859645,control,4,0
404,5,SUD,27.65262807032524,1.0425600435859645,control,5,0
405,5,SUD,27.65262807032524,1.0425600435859645,control,6,0
406,5,SUD,27.65262807032524,1.0425600435859645,control,7,0
407,5,SUD,27.65262807032524,1.0425600435859645,control,8,1
408,5,SUD,27.65262807032524,1.0425600435859645,control,9,0
409,5,SUD,27.65262807032524,1.0425600435859645,control,10,0
410,5,SUD,27.65262807032524,1.0425600435859645,control,11,0
411,5,SUD,27.65262807032524,1.0425600435859645,control,12,1
412,5,SUD,27.65262807032524,1.0425600435859645,control,13,0
413,5,SUD,27.65262807032524,1.0425600435859645,control,14,0
414,5,SUD,27.65262807032524,1.0425600435859645,control,15,1
415,5,SUD,27.65262807032524,1.0425600435859645,control,16,1
416,5,SUD,27.65262807032524,1.0425600435859645,control,17,1
417,5,SUD,27.65262807032524,1.0425600435859645,control,18,0
418,5,SUD,27.65262807032524,1.0425600435859645,control,19,0
419,5,SUD,27.65262807032524,1.0425600435859645,control,20,0
420,5,SUD,27.65262807032524,1.0425600435859645,control,21,1
421,5,SUD,27.65262807032524,1.0425600435859645,control,22,0
422,5,SUD,27.65262807032524,1.0425600435859645,control,23,0
423,5,SUD,27.65262807032524,1.0425600435859645,control,24,0
424,5,SUD,27.65262807032524,1.0425600435859645,control,25,0
425,5,SUD,27.65262807032524,1.0425600435859645,control,26,0
426,5,SUD,27.65262807032524,1.0425600435859645,control,27,0
427,5,SUD,27.65262807032524,1.0425600435859645,control,28,0
428,5,SUD,27.65262807032524,1.0425600435859645,control,29,0
429,5,SUD,27.65262807032524,1.0425600435859645,control,30,0
430,5,SUD,27.65262807032524,1.0425600435859645,control,31,0
431,5,SUD,27.65262807032524,1.0425600435859645,control,32,0
432,5,SUD,27.65262807032524,1.0425600435859645,control,33,0
433,5,SUD,27.65262807032524,1.0425600435859645,control,34,0
434,5,SUD,27.65262807032524,1.0425600435859645,control,35,0
435,5,SUD,27.65262807032524,1.0425600435859645,control,36,0
436,5,SUD,27.65262807032524,1.0425600435859645,control,37,0
437,5,SUD,27.65262807032524,1.0425600435859645,control,38,0
438,5,SUD,27.65262807032524,1.0425600435859645,control,39,0
439,5,SUD,27.65262807032524,1.0425600435859645,control,40,0
440,5,SUD,27.65262807032524,1.0425600435859645,control,41,0
441,5,SUD,27.65262807032524,1.0425600435859645,control,42,1
442,5,SUD,27.65262807032524,1.0425600435859645,control,43,0
443,5,SUD,27.65262807032524,1.0425600435859645,control,44,1
444,5,SUD,27.65262807032524,1.0425600435859645,control,45,0
445,5,SUD,27.65262807032524,1.0425600435859645,control,46,0
446,5,SUD,27.65262807032524,1.0425600435859645,control,47,0
447,5,SUD,27.65262807032524,1.0425600435859645,control,48,0
448,5,SUD,27.65262807032524,1.0425600435859645,control,49,0
449,5,SUD,27.65262807032524,1.0425600435859645,control,50,0
450,5,SUD,27.65262807032524,1.0425600435859645,future,1,1
451,5,SUD,27.65262807032524,1.0425600435859645,future,2,0
